endpoint_id;mode_start;mode_duration;label
500;2020-07-26 08:46:00+03;124;Работает
500;2020-07-26 10:50:00+03;5;Холостой ход
500;2020-07-26 10:55:00+03;49;Работает
500;2020-07-26 11:44:00+03;32;Холостой ход
500;2020-07-26 12:16:00+03;83;Работает
500;2020-07-26 13:39:00+03;12;Холостой ход
500;2020-07-26 13:51:00+03;54;Работает
500;2020-07-26 14:45:00+03;6;Холостой ход
500;2020-07-26 14:51:00+03;72;Работает
500;2020-07-26 16:03:00+03;24;Холостой ход
500;2020-07-26 16:27:00+03;33;Работает
500;2020-07-26 17:00:00+03;13;Холостой ход
500;2020-07-26 17:13:00+03;13;Работает
500;2020-07-26 17:26:00+03;26;Холостой ход
500;2020-07-26 17:52:00+03;48;Работает
500;2020-07-26 18:40:00+03;30;Холостой ход
500;2020-07-26 19:10:00+03;17;Работает
500;2020-07-27 00:00:00+03;27;Холостой ход
500;2020-07-27 00:27:00+03;100;Работает
500;2020-07-27 02:07:00+03;242;Холостой ход
500;2020-07-27 06:09:00+03;50;Работает
500;2020-07-27 06:59:00+03;7;Холостой ход
500;2020-07-27 07:06:00+03;26;Работает
500;2020-07-27 08:07:00+03;42;Работает
500;2020-07-27 08:49:00+03;5;Холостой ход
500;2020-07-27 08:54:00+03;108;Работает
500;2020-07-27 10:42:00+03;26;Холостой ход
500;2020-07-27 11:08:00+03;13;Работает
500;2020-07-27 11:21:00+03;85;Холостой ход
500;2020-07-27 12:46:00+03;46;Работает
500;2020-07-27 13:32:00+03;32;Холостой ход
500;2020-07-27 14:04:00+03;41;Работает
500;2020-07-27 14:45:00+03;1;Холостой ход
500;2020-07-27 14:46:00+03;7;Нет данных
500;2020-07-27 14:53:00+03;46;Холостой ход
500;2020-07-27 15:39:00+03;18;Работает
500;2020-07-27 15:57:00+03;33;Холостой ход
500;2020-07-27 16:30:00+03;76;Работает
500;2020-07-27 17:46:00+03;9;Холостой ход
500;2020-07-27 17:55:00+03;36;Работает
500;2020-07-27 18:31:00+03;7;Холостой ход
500;2020-07-27 18:38:00+03;60;Работает
500;2020-07-27 20:04:00+03;202;Работает
500;2020-07-28 00:05:00+03;232;Работает
500;2020-07-28 03:57:00+03;38;Холостой ход
500;2020-07-28 04:35:00+03;46;Работает
500;2020-07-28 05:21:00+03;7;Холостой ход
500;2020-07-28 05:28:00+03;72;Работает
500;2020-07-28 06:40:00+03;12;Холостой ход
500;2020-07-28 06:52:00+03;13;Работает
500;2020-07-28 08:19:00+03;202;Работает
500;2020-07-28 11:41:00+03;41;Холостой ход
500;2020-07-28 12:22:00+03;43;Работает
500;2020-07-28 13:05:00+03;9;Холостой ход
500;2020-07-28 13:14:00+03;69;Работает
500;2020-07-28 14:23:00+03;13;Нет данных
500;2020-07-28 14:36:00+03;32;Работает
500;2020-07-28 15:08:00+03;40;Холостой ход
500;2020-07-28 15:48:00+03;12;Работает
500;2020-07-28 16:00:00+03;33;Холостой ход
500;2020-07-28 16:33:00+03;166;Работает
500;2020-07-28 20:10:00+03;64;Работает
500;2020-07-28 21:14:00+03;46;Холостой ход
500;2020-07-28 22:00:00+03;17;Работает
500;2020-07-28 22:17:00+03;7;Холостой ход
500;2020-07-28 22:24:00+03;18;Работает
500;2020-07-28 22:42:00+03;9;Холостой ход
500;2020-07-28 22:51:00+03;21;Работает
500;2020-07-29 00:11:00+03;109;Работает
500;2020-07-29 02:00:00+03;12;Холостой ход
500;2020-07-29 02:12:00+03;17;Работает
500;2020-07-29 02:29:00+03;21;Холостой ход
500;2020-07-29 02:50:00+03;20;Работает
500;2020-07-29 03:10:00+03;12;Холостой ход
500;2020-07-29 03:22:00+03;16;Работает
500;2020-07-29 03:38:00+03;47;Холостой ход
500;2020-07-29 04:25:00+03;29;Работает
500;2020-07-29 04:54:00+03;6;Холостой ход
500;2020-07-29 05:00:00+03;53;Работает
500;2020-07-29 05:53:00+03;12;Холостой ход
500;2020-07-29 06:05:00+03;90;Работает
500;2020-07-29 08:01:00+03;50;Работает
500;2020-07-29 08:51:00+03;7;Холостой ход
500;2020-07-29 08:58:00+03;3;Работает
500;2020-07-29 09:01:00+03;6;Холостой ход
500;2020-07-29 09:07:00+03;93;Работает
500;2020-07-29 10:40:00+03;12;Холостой ход
500;2020-07-29 10:52:00+03;4;Работает
500;2020-07-29 21:05:00+03;48;Работает
500;2020-07-29 21:53:00+03;46;Холостой ход
500;2020-07-29 22:39:00+03;55;Работает
500;2020-07-30 00:21:00+03;31;Работает
500;2020-07-30 00:52:00+03;25;Холостой ход
500;2020-07-30 01:17:00+03;2;Работает
500;2020-07-30 01:19:00+03;9;Нет данных
500;2020-07-30 01:28:00+03;104;Работает
500;2020-07-30 03:12:00+03;12;Холостой ход
500;2020-07-30 03:24:00+03;17;Работает
500;2020-07-30 03:41:00+03;50;Холостой ход
500;2020-07-30 04:31:00+03;28;Работает
500;2020-07-30 04:59:00+03;10;Холостой ход
500;2020-07-30 05:09:00+03;63;Работает
500;2020-07-30 06:12:00+03;63;Холостой ход
500;2020-07-30 07:15:00+03;15;Работает
500;2020-07-30 08:23:00+03;22;Работает
500;2020-07-30 08:45:00+03;10;Холостой ход
500;2020-07-30 08:55:00+03;12;Работает
500;2020-07-30 09:07:00+03;10;Холостой ход
500;2020-07-30 09:17:00+03;22;Работает
500;2020-07-30 09:39:00+03;6;Холостой ход
500;2020-07-30 09:45:00+03;10;Работает
500;2020-07-30 09:55:00+03;13;Холостой ход
500;2020-07-30 10:08:00+03;78;Работает
500;2020-07-30 11:26:00+03;56;Холостой ход
500;2020-07-30 12:22:00+03;62;Работает
500;2020-07-30 13:24:00+03;69;Холостой ход
500;2020-07-30 14:33:00+03;50;Работает
500;2020-07-30 15:23:00+03;10;Холостой ход
500;2020-07-30 15:33:00+03;12;Работает
500;2020-07-30 15:45:00+03;37;Холостой ход
500;2020-07-30 16:22:00+03;97;Работает
500;2020-07-30 17:59:00+03;8;Холостой ход
500;2020-07-30 18:07:00+03;87;Работает
500;2020-07-30 20:02:00+03;229;Работает
500;2020-07-31 00:30:00+03;167;Работает
500;2020-07-31 03:17:00+03;9;Холостой ход
500;2020-07-31 03:26:00+03;12;Работает
500;2020-07-31 03:38:00+03;13;Холостой ход
500;2020-07-31 03:51:00+03;4;Работает
500;2020-07-31 03:55:00+03;34;Холостой ход
500;2020-07-31 04:29:00+03;152;Работает
500;2020-07-31 07:01:00+03;7;Холостой ход
500;2020-07-31 07:08:00+03;33;Работает
500;2020-07-31 08:00:00+03;24;Работает
500;2020-07-31 08:24:00+03;13;Холостой ход
500;2020-07-31 08:37:00+03;13;Работает
500;2020-07-31 08:50:00+03;9;Холостой ход
500;2020-07-31 08:59:00+03;9;Работает
500;2020-07-31 09:08:00+03;9;Холостой ход
500;2020-07-31 09:17:00+03;96;Работает
500;2020-07-31 10:53:00+03;6;Холостой ход
500;2020-07-31 10:59:00+03;30;Работает
500;2020-07-31 11:29:00+03;32;Холостой ход
500;2020-07-31 12:01:00+03;38;Работает
500;2020-07-31 12:39:00+03;45;Холостой ход
500;2020-07-31 13:24:00+03;153;Работает
500;2020-07-31 15:57:00+03;35;Холостой ход
500;2020-07-31 16:32:00+03;14;Работает
500;2020-07-31 16:46:00+03;18;Холостой ход
500;2020-07-31 17:04:00+03;45;Работает
500;2020-07-31 17:49:00+03;17;Холостой ход
500;2020-07-31 18:06:00+03;23;Работает
500;2020-07-31 18:29:00+03;9;Холостой ход
500;2020-07-31 18:38:00+03;38;Работает
500;2020-07-31 20:07:00+03;198;Работает
500;2020-07-31 23:25:00+03;35;Холостой ход
500;2020-08-01 00:00:00+03;18;Работает
500;2020-08-01 00:18:00+03;22;Холостой ход
500;2020-08-01 00:40:00+03;162;Работает
500;2020-08-01 03:22:00+03;8;Холостой ход
500;2020-08-01 03:30:00+03;34;Работает
500;2020-08-01 04:04:00+03;38;Холостой ход
500;2020-08-01 04:42:00+03;146;Работает
500;2020-08-01 07:08:00+03;7;Холостой ход
500;2020-08-01 07:15:00+03;21;Работает
500;2020-08-01 08:12:00+03;99;Работает
500;2020-08-01 09:51:00+03;25;Холостой ход
500;2020-08-01 10:16:00+03;84;Работает
500;2020-08-01 11:40:00+03;52;Холостой ход
500;2020-08-01 12:32:00+03;54;Работает
500;2020-08-01 13:26:00+03;6;Холостой ход
500;2020-08-01 13:32:00+03;16;Работает
500;2020-08-01 13:48:00+03;8;Холостой ход
500;2020-08-01 13:56:00+03;17;Работает
500;2020-08-01 14:13:00+03;9;Холостой ход
500;2020-08-01 14:22:00+03;45;Работает
500;2020-08-01 15:07:00+03;19;Холостой ход
500;2020-08-01 15:26:00+03;19;Работает
500;2020-08-01 15:45:00+03;49;Холостой ход
500;2020-08-01 16:34:00+03;15;Работает
500;2020-08-01 16:49:00+03;17;Холостой ход
500;2020-08-01 17:06:00+03;17;Работает
500;2020-08-01 17:23:00+03;15;Холостой ход
500;2020-08-01 17:38:00+03;13;Работает
500;2020-08-01 17:51:00+03;9;Холостой ход
500;2020-08-01 18:00:00+03;91;Работает
500;2020-08-01 20:05:00+03;16;Работает
500;2020-08-01 20:21:00+03;13;Холостой ход
500;2020-08-01 20:34:00+03;36;Работает
500;2020-08-01 21:10:00+03;7;Нет данных
500;2020-08-01 21:17:00+03;131;Работает
500;2020-08-01 23:28:00+03;27;Холостой ход
500;2020-08-02 01:14:00+03;7;Холостой ход
500;2020-08-02 01:21:00+03;7;Работает
500;2020-08-02 01:28:00+03;12;Холостой ход
500;2020-08-02 01:40:00+03;138;Работает
500;2020-08-02 03:58:00+03;26;Холостой ход
500;2020-08-02 04:24:00+03;102;Работает
500;2020-08-02 06:06:00+03;6;Холостой ход
500;2020-08-02 06:12:00+03;56;Работает
500;2020-08-02 07:08:00+03;15;Холостой ход
500;2020-08-02 07:23:00+03;21;Работает
500;2020-08-02 08:13:00+03;16;Работает
500;2020-08-02 08:29:00+03;52;Холостой ход
500;2020-08-02 09:21:00+03;140;Работает
500;2020-08-02 11:41:00+03;46;Холостой ход
500;2020-08-02 12:27:00+03;174;Работает
500;2020-08-02 15:21:00+03;7;Холостой ход
500;2020-08-02 15:28:00+03;28;Работает
500;2020-08-02 15:56:00+03;31;Холостой ход
500;2020-08-02 16:27:00+03;21;Работает
500;2020-08-02 16:48:00+03;8;Холостой ход
500;2020-08-02 16:56:00+03;53;Работает
500;2020-08-02 17:49:00+03;11;Холостой ход
500;2020-08-02 18:00:00+03;27;Работает
500;2020-08-02 18:27:00+03;20;Холостой ход
500;2020-08-02 18:47:00+03;50;Работает
500;2020-08-02 20:15:00+03;19;Работает
500;2020-08-02 20:34:00+03;22;Холостой ход
500;2020-08-02 20:56:00+03;156;Работает
500;2020-08-02 23:32:00+03;26;Холостой ход
500;2020-08-03 00:09:00+03;14;Холостой ход
500;2020-08-03 00:23:00+03;14;Работает
500;2020-08-03 00:37:00+03;11;Холостой ход
500;2020-08-03 00:48:00+03;63;Работает
500;2020-08-03 01:51:00+03;5;Холостой ход
500;2020-08-03 01:56:00+03;143;Работает
500;2020-08-03 04:19:00+03;10;Холостой ход
500;2020-08-03 04:29:00+03;194;Работает
500;2020-08-03 08:12:00+03;155;Работает
500;2020-08-03 10:47:00+03;8;Нет данных
500;2020-08-03 10:55:00+03;49;Работает
500;2020-08-03 11:44:00+03;64;Холостой ход
500;2020-08-03 12:48:00+03;97;Работает
500;2020-08-03 14:25:00+03;7;Холостой ход
500;2020-08-03 14:32:00+03;12;Работает
500;2020-08-03 14:44:00+03;36;Холостой ход
500;2020-08-03 15:20:00+03;42;Работает
500;2020-08-03 16:02:00+03;27;Холостой ход
500;2020-08-03 16:29:00+03;26;Работает
500;2020-08-03 16:55:00+03;97;Холостой ход
500;2020-08-03 18:32:00+03;21;Работает
500;2020-08-03 20:01:00+03;44;Работает
500;2020-08-03 20:45:00+03;7;Холостой ход
500;2020-08-03 20:52:00+03;13;Работает
500;2020-08-03 21:05:00+03;6;Холостой ход
500;2020-08-03 21:11:00+03;46;Работает
500;2020-08-03 21:57:00+03;18;Холостой ход
500;2020-08-03 22:15:00+03;89;Работает
500;2020-08-04 00:30:00+03;113;Работает
500;2020-08-04 02:23:00+03;6;Холостой ход
500;2020-08-04 02:29:00+03;35;Работает
500;2020-08-04 03:04:00+03;31;Холостой ход
500;2020-08-04 03:35:00+03;13;Работает
500;2020-08-04 03:48:00+03;62;Холостой ход
500;2020-08-04 04:50:00+03;49;Работает
500;2020-08-04 05:39:00+03;5;Холостой ход
500;2020-08-04 05:44:00+03;102;Работает
500;2020-08-04 08:48:00+03;5;Холостой ход
500;2020-08-04 08:53:00+03;9;Работает
500;2020-08-04 09:02:00+03;209;Отключено
500;2020-08-04 12:31:00+03;59;Холостой ход
500;2020-08-04 13:30:00+03;35;Отключено
500;2020-08-04 14:05:00+03;68;Холостой ход
500;2020-08-04 15:13:00+03;19;Работает
500;2020-08-04 15:32:00+03;9;Холостой ход
500;2020-08-04 15:41:00+03;11;Работает
500;2020-08-04 15:52:00+03;27;Холостой ход
500;2020-08-04 16:19:00+03;19;Работает
500;2020-08-04 20:00:00+03;184;Работает
500;2020-08-04 23:04:00+03;12;Холостой ход
500;2020-08-04 23:16:00+03;8;Работает
500;2020-08-05 00:06:00+03;135;Работает
500;2020-08-05 02:21:00+03;18;Холостой ход
500;2020-08-05 02:39:00+03;23;Работает
500;2020-08-05 03:02:00+03;8;Холостой ход
500;2020-08-05 03:10:00+03;47;Работает
500;2020-08-05 03:57:00+03;33;Холостой ход
500;2020-08-05 04:30:00+03;146;Работает
500;2020-08-05 06:56:00+03;7;Холостой ход
500;2020-08-05 07:03:00+03;1;Работает
500;2020-08-05 07:04:00+03;7;Холостой ход
500;2020-08-05 07:11:00+03;21;Работает
500;2020-08-05 08:05:00+03;49;Работает
500;2020-08-05 08:54:00+03;31;Холостой ход
500;2020-08-05 09:25:00+03;71;Работает
500;2020-08-05 10:36:00+03;20;Нет данных
500;2020-08-05 10:56:00+03;27;Работает
500;2020-08-05 11:23:00+03;7;Холостой ход
500;2020-08-05 11:30:00+03;20;Работает
500;2020-08-05 11:50:00+03;60;Холостой ход
500;2020-08-05 12:50:00+03;35;Работает
500;2020-08-05 13:25:00+03;7;Холостой ход
500;2020-08-05 13:32:00+03;148;Работает
500;2020-08-05 16:00:00+03;27;Холостой ход
500;2020-08-05 16:27:00+03;66;Работает
500;2020-08-05 17:33:00+03;11;Холостой ход
500;2020-08-05 17:44:00+03;114;Работает
500;2020-08-05 20:10:00+03;136;Работает
500;2020-08-05 22:26:00+03;8;Холостой ход
500;2020-08-05 22:34:00+03;54;Работает
500;2020-08-06 00:10:00+03;63;Работает
500;2020-08-06 01:13:00+03;7;Холостой ход
500;2020-08-06 01:20:00+03;71;Работает
500;2020-08-06 02:31:00+03;6;Холостой ход
500;2020-08-06 02:37:00+03;21;Работает
500;2020-08-06 02:58:00+03;16;Холостой ход
500;2020-08-06 03:14:00+03;27;Работает
500;2020-08-06 03:41:00+03;12;Холостой ход
500;2020-08-06 03:53:00+03;8;Работает
500;2020-08-06 04:01:00+03;17;Холостой ход
500;2020-08-06 04:18:00+03;29;Работает
500;2020-08-06 04:47:00+03;6;Холостой ход
500;2020-08-06 04:53:00+03;38;Работает
500;2020-08-06 05:31:00+03;6;Холостой ход
500;2020-08-06 05:37:00+03;35;Работает
500;2020-08-06 06:12:00+03;6;Холостой ход
500;2020-08-06 06:18:00+03;74;Работает
500;2020-08-06 08:00:00+03;232;Работает
500;2020-08-06 11:52:00+03;30;Холостой ход
500;2020-08-06 12:22:00+03;182;Работает
500;2020-08-06 15:24:00+03;9;Холостой ход
500;2020-08-06 15:33:00+03;23;Работает
500;2020-08-06 15:56:00+03;51;Холостой ход
500;2020-08-06 16:47:00+03;113;Работает
500;2020-08-06 18:40:00+03;12;Холостой ход
